CustomerID,MonthlyRevenue_Clean,ChurnProbability,RevenueRiskScore,PrioritySegment
3294838,25.75,0.58588475,15.086532309651375,Low
3115486,30.74,0.4907676,15.086195967197417,Low
3122842,32.49,0.4643267,15.085974791944027,Low
3087774,48.69,0.30983174,15.085707346200943,Low
3016330,25.46,0.59249294,15.084870202541351,Low
3354186,30.38,0.49652928,15.084559561014174,Low
3080790,57.0,0.26463145,15.083992660045624,Low
3343778,59.2,0.2547958,15.083910751342774,Low
3226574,56.4,0.26743382,15.083267569541931,Low
3299426,29.99,0.50285685,15.080676950216292,Low
3328386,50.24,0.30015242,15.07965763092041,Low
3382490,79.35,0.19003333,15.079144855588673,Low
3103618,30.34,0.4969873,15.07859507739544,Low
3271074,31.05,0.4856203,15.078510005772115,Low
3315730,54.73,0.27550155,15.078199790120124,Low
3035330,25.21,0.59809256,15.077913336753845,Low
3039766,30.62,0.49239576,15.07715812921524,Low
3230886,20.1,0.75009054,15.07681984305382,Low
3192374,29.99,0.5027253,15.076731842160225,Low
3284170,31.18,0.48349977,15.075522685050965,Low
3209470,37.2,0.40525392,15.075445711612703,Low
3216766,37.91,0.3976555,15.07511951446533,Low
3110642,32.14,0.46900347,15.073771485686303,Low
3322970,51.29,0.2938828,15.073248156905175,Low
3054034,25.21,0.5978386,15.071510617136957,Low
3006638,32.07,0.46991286,15.070105318129063,Low
3046190,29.99,0.50248766,15.069604907035826,Low
3380206,45.67,0.32996133,15.069333927333355,Low
3183086,29.99,0.5024206,15.06759392082691,Low
3335142,35.24,0.4275656,15.067411900758744,Low
3250974,29.99,0.502407,15.067186360955237,Low
3209750,28.44,0.5297658,15.066538918018342,Low
3204958,29.99,0.50237405,15.066197849512099,Low
3022674,30.0,0.50220394,15.066118240356445,Low
3039246,25.99,0.57968557,15.066027933359145,Low
3017990,41.77,0.3606854,15.065829496979715,Low
3018626,32.8,0.4592972,15.064948487281798,Low
3115706,33.48,0.44995242,15.064407141208648,Low
3200298,53.67,0.2806721,15.06367177695036,Low
3196414,31.18,0.48310593,15.063242825865746,Low
3178054,30.0,0.5020976,15.062928199768066,Low
3024778,31.12,0.48402628,15.062897927761078,Low
3182130,31.99,0.47084594,15.06236154794693,Low
3204462,31.71,0.47495458,15.06080958276987,Low
3301566,29.99,0.50217175,15.060130927562712,Low
3315018,29.99,0.5021633,15.059877096414565,Low
3225918,25.75,0.5848447,15.059751242399216,Low
3116278,30.5,0.4937617,15.059731498360634,Low
3223706,42.92,0.35087094,15.059380620718002,Low
3121306,30.34,0.49634296,15.059045315980912,Low
3168722,31.24,0.48203045,15.058631298542021,Low
3032486,28.19,0.5341817,15.058582519292832,Low
3018810,35.98,0.41851503,15.058170655965803,Low
3354998,40.24,0.3741958,15.057639560699464,Low
3129510,32.49,0.46345246,15.057570372819901,Low
3119778,35.4,0.425274,15.054700112342834,Low
3099322,57.38,0.26236725,15.054632720947266,Low
3103122,29.99,0.5019804,15.05439291357994,Low
3381142,58.8,0.25602582,15.054318273067473,Low
3075402,29.99,0.5019657,15.053951390385627,Low
3014782,36.87,0.40829226,15.053735764324664,Low
3063450,47.98,0.31374615,15.05354048371315,Low
3138182,30.26,0.49747214,15.053506872057916,Low
3046338,30.61,0.49178115,15.053420858681202,Low
3159870,45.09,0.33384153,15.052914699018002,Low
3343870,59.01,0.25508887,15.052793968319893,Low
3114802,50.01,0.3009907,15.052544943094253,Low
3121742,28.21,0.5335741,15.052125482559205,Low
3130514,50.59,0.29752594,15.051837422251703,Low
3388854,31.07,0.48442614,15.0511201941967,Low
3055978,31.75,0.4740249,15.050290316343307,Low
3089494,38.24,0.39356646,15.049981408119203,Low
3214502,34.84,0.43197247,15.04992098927498,Low
3161350,41.38,0.36369994,15.04990363419056,Low
3107050,31.49,0.47790468,15.049218291044234,Low
3366586,71.22,0.2112962,15.048515417575835,Low
3201702,27.19,0.5534533,15.048395940065385,Low
3131638,37.16,0.40495774,15.048229674100874,Low
3327926,41.78,0.36017352,15.048049808740616,Low
3099650,30.26,0.4972687,15.047351060509682,Low
3251018,30.26,0.4972587,15.047048049569131,Low
3057750,30.61,0.49146757,15.043822173774242,Low
3364754,60.22,0.24980459,15.043232179284095,Low
3386406,47.09,0.31945145,15.042968841791154,Low
3282610,29.99,0.5015882,15.042630878686904,Low
3379438,72.23,0.20825695,15.042399138361217,Low
3086654,31.51,0.47737178,15.041984852850439,Low
3339098,36.55,0.41152322,15.04117379784584,Low
3133266,28.5,0.5277042,15.039569109678268,Low
3002618,30.0,0.50131273,15.039381980895996,Low
3160230,29.99,0.5014576,15.038712583780288,Low
3127346,48.3,0.31134063,15.037752431631088,Low
3130150,32.17,0.4674369,15.037445384263993,Low
3238302,37.88,0.3969751,15.037416789531708,Low
3376854,30.09,0.49973217,15.036940890848637,Low
3137574,29.99,0.50139576,15.036858901381493,Low
3140118,30.54,0.4923404,15.036075385808944,Low
3107002,23.34,0.6442023,15.03568149447441,Low
3026510,35.74,0.42069238,15.03554581284523,Low
3270606,35.68,0.42139572,15.035399255752564,Low
3114646,33.35,0.45083594,15.035378706455232,Low
3282118,35.33,0.42555144,15.034732526838779,Low
3231178,35.73,0.42075536,15.03358888953924,Low
3184398,32.1,0.46833137,15.033436873555184,Low
3351582,49.99,0.3007128,15.03263257533312,Low
3214802,30.27,0.49660936,15.032365326583385,Low
3038262,30.25,0.4969004,15.03123738616705,Low
3160966,29.99,0.5011917,15.0307383531332,Low
3256102,56.56,0.2657437,15.03046382188797,Low
3282426,31.3,0.48019302,15.03004149198532,Low
3317554,66.36,0.22648817,15.029755160808563,Low
3176126,35.93,0.41830412,15.029666871130466,Low
3299798,24.0,0.6262352,15.02964448928833,Low
3357982,55.23,0.27206576,15.026191853284836,Low
3281050,27.68,0.54282326,15.025347700119019,Low
3000118,30.26,0.49653804,15.025241181850435,Low
3130090,30.25,0.4967017,15.025226049125195,Low
3017362,35.58,0.4222626,15.024103628396988,Low
3123030,30.0,0.50079286,15.023785829544067,Low
3120394,30.0,0.50078404,15.023521184921265,Low
3043694,30.26,0.49645323,15.022674607038498,Low
3048238,20.24,0.7421808,15.02173988342285,Low
3023082,30.28,0.4960901,15.021608655452729,Low
3154210,48.69,0.30850035,15.020882018208503,Low
3269486,36.17,0.41528305,15.020788067281247,Low
3312862,29.04,0.5172277,15.020292677879333,Low
3100638,35.24,0.4262187,15.019946582317353,Low
3148182,32.49,0.46228343,15.01958872139454,Low
3124714,31.49,0.4769015,15.017628279626368,Low
3058622,29.99,0.50075144,15.017535558342933,Low
3002734,23.86,0.62939095,15.017268185615539,Low
3120178,30.84,0.4869405,15.017245116233825,Low
3186874,30.46,0.4929956,15.016645670533181,Low
3178170,38.67,0.3883192,15.016303244233132,Low
3215934,31.31,0.47959942,15.016257722973823,Low
3202814,30.45,0.49310446,15.01503074169159,Low
3317702,54.47,0.27564886,15.014593519866466,Low
3220486,30.24,0.4964792,15.013531408309936,Low
3377026,30.73,0.48853448,15.012664580643177,Low
3108730,35.74,0.42005196,15.012657126784326,Low
3063634,30.66,0.48963535,15.012219779491424,Low
3045474,41.88,0.3584534,15.012028098106386,Low
3167174,50.25,0.29873464,15.011415414512157,Low
3002534,81.37,0.1844821,15.011308283805848,Low
3367558,63.87,0.23502773,15.011221144795417,Low
3127558,31.48,0.47683764,15.010848751068115,Low
3382518,45.31,0.33128384,15.010470679700376,Low
3050362,31.97,0.46948135,15.009318727254866,Low
3165646,67.45,0.22252019,15.008986646682025,Low
3100234,38.58,0.38903293,15.008890444636345,Low
3391910,108.3,0.13858536,15.008794364333152,Low
3338422,19.99,0.7507696,15.007884607315063,Low
3201394,30.34,0.4946532,15.007777940630913,Low
3054810,60.85,0.2466225,15.006979295611382,Low
3029174,47.8,0.3139425,15.0064511179924,Low
3027674,38.24,0.39240587,15.00560037612915,Low
3057662,34.99,0.4288401,15.005115125775339,Low
3374446,39.44,0.3804454,15.004766218662262,Low
3374954,59.99,0.25011814,15.004587002992631,Low
3252838,29.99,0.5003035,15.004102170467377,Low
3213022,30.24,0.49616733,15.004100117683409,Low
3182602,30.79,0.4873028,15.004053518474102,Low
3295770,35.69,0.42037663,15.00324187606573,Low
3105810,29.99,0.5002717,15.003147622346876,Low
3144354,34.99,0.42878303,15.003118195831776,Low
3338174,34.99,0.42877793,15.002939879894257,Low
3038254,33.33,0.45010546,15.002014931738376,Low
3119190,30.0,0.50004125,15.001237392425537,Low
3178430,38.73,0.3873255,15.001116439998148,Low
3162242,31.02,0.48353317,14.999199051260948,Low
3334546,36.62,0.4095871,14.999079061746595,Low
3040158,35.23,0.42573568,14.998668085634707,Low
3011934,31.01,0.48366097,14.998326560556889,Low
3162034,30.06,0.49891984,14.997530529499054,Low
3295438,31.2,0.4806899,14.997525286674499,Low
3136094,35.24,0.4255549,14.996554723978043,Low
3304890,52.52,0.285534,14.996245387792587,Low
3296582,20.29,0.73905146,14.99535414814949,Low
3113018,32.49,0.46151873,14.994743690192701,Low
3396826,42.56,0.35231632,14.994582576751709,Low
3129746,26.35,0.5690125,14.993479973077775,Low
3365510,60.38,0.24828792,14.99162437915802,Low
3174790,30.14,0.4973906,14.991352625489235,Low
3283626,31.88,0.4702296,14.990919517278671,Low
3012302,33.24,0.45098898,14.990873633623124,Low
3396814,59.15,0.2534332,14.990573646128178,Low
3085126,78.49,0.19098495,14.990408683866262,Low
3029666,30.0,0.49965358,14.989607334136963,Low
3194030,34.14,0.4390296,14.988470687270166,Low
3067714,48.49,0.30910084,14.988299562633038,Low
3136774,27.21,0.55082315,14.98789796769619,Low
3341834,54.1,0.27704012,14.987870705127717,Low
3078234,40.21,0.37273517,14.987681286633014,Low
3108738,32.23,0.464989,14.986595680117606,Low
3255178,34.09,0.43961027,14.986314194500448,Low
3128126,30.74,0.4875074,14.985977565050124,Low
3242726,22.69,0.6604361,14.985294968485833,Low
3335950,70.06,0.21389209,14.985279639065267,Low
3126658,30.52,0.49099332,14.985116155147553,Low
3005094,33.98,0.4409919,14.984905044436454,Low
3121962,30.0,0.49949196,14.984758794307709,Low
3037494,38.31,0.39114112,14.98461617767811,Low
3351342,70.93,0.21125594,14.98438366919756,Low
3284342,55.62,0.26940423,14.98426341176033,Low
3123802,30.0,0.4994445,14.983335435390472,Low
3165918,33.49,0.44739673,14.983316334187986,Low
3204466,39.99,0.37467363,14.98319865435362,Low
3088562,42.91,0.3491747,14.983086725771425,Low
3245650,20.17,0.7428216,14.982711151838304,Low
3374422,50.63,0.2959217,14.982516334950924,Low
3146186,29.99,0.49955627,14.981692633926867,Low
3364646,61.99,0.24166635,14.980896837413312,Low
3297698,21.58,0.6941842,14.98049469232559,Low
3048182,34.99,0.4281176,14.979834931194784,Low
3304290,60.63,0.24706645,14.979639051407576,Low
3129102,30.0,0.49930325,14.979097545146942,Low
3178870,24.5,0.6113914,14.979089915752411,Low
3086378,32.49,0.46103665,14.979080834090711,Low
3201610,67.86,0.22072993,14.978733198344708,Low
3379134,60.3,0.24839662,14.978316195309162,Low
3375758,67.31,0.22251824,14.97770242780447,Low
3367262,50.6,0.29599917,14.977557969093324,Low
3169406,33.25,0.45045224,14.977536924183369,Low
3325286,30.24,0.49525166,14.976410064697264,Low
3326666,36.16,0.41417018,14.976393556594847,Low
3068658,30.28,0.49458653,14.97608004808426,Low
3003466,28.75,0.52090114,14.975907877087593,Low
3289910,30.31,0.49409088,14.975894722044467,Low
3124510,40.83,0.36678326,14.975760558843612,Low
3258030,33.99,0.44057843,14.975260865986348,Low
3123034,32.49,0.46091345,14.975077975094319,Low
3065470,51.27,0.29205084,14.973446488380434,Low
3114758,53.99,0.2773354,14.973338534832001,Low
3289282,65.22,0.22958028,14.973226068019867,Low
3240810,26.78,0.55907786,14.972105062007905,Low
3260314,49.24,0.30405295,14.971567206382753,Low
3345590,38.66,0.3872369,14.970578290224074,Low
3000918,87.52,0.17105189,14.970461382865905,Low
3089418,39.34,0.3805305,14.970070120692254,Low
3289954,29.99,0.49916592,14.969986012876033,Low
3240862,29.03,0.5156384,14.968983072638512,Low
3058842,30.33,0.49349537,14.967714721262453,Low
3290130,34.99,0.42776188,14.967388270199299,Low
3229086,24.04,0.6225986,14.967270066738129,Low
3326986,29.99,0.4990713,14.967148287892341,Low
3290938,21.12,0.70866823,14.967073059082033,Low
3237230,21.62,0.69225454,14.966543226242067,Low
3025006,35.8,0.4180111,14.96479734778404,Low
3008798,33.97,0.44052562,14.96465535134077,Low
3099054,32.72,0.4573486,14.964445705413818,Low
3111830,31.02,0.48238513,14.963586693406105,Low
3182390,38.41,0.38956305,14.963116898238658,Low
3291678,48.34,0.30951092,14.961757702231408,Low
3045602,34.17,0.437857,14.961573759019375,Low
3035350,30.26,0.4944237,14.96126078248024,Low
3003586,46.54,0.3214683,14.961134387254715,Low
3195078,30.24,0.49469322,14.95952296257019,Low
3278650,33.99,0.4400903,14.958669251203538,Low
3387046,32.41,0.4615351,14.958352466821669,Low
3231734,22.69,0.659228,14.957883929610253,Low
3235218,51.97,0.28780228,14.957084439396858,Low
3005522,30.52,0.4900703,14.956945959329605,Low
3311086,58.18,0.25707728,14.956755958795547,Low
3170502,30.07,0.49736956,14.955902597606181,Low
3078942,50.12,0.29839963,14.95578931570053,Low
3239234,21.56,0.6936753,14.955639028549193,Low
3150310,32.49,0.4603034,14.955257335603237,Low
3206494,46.25,0.3233492,14.954900853335857,Low
3279850,32.39,0.46170524,14.954632646739483,Low
3265758,18.62,0.80314595,14.954577497243882,Low
3199906,35.19,0.42493075,14.953313139081,Low
3100322,49.99,0.29911655,14.952836428284646,Low
3055802,32.66,0.45782366,14.952520864605901,Low
3120058,37.41,0.39968303,14.952142094671725,Low
3362278,51.2,0.29202875,14.951872253417969,Low
3290830,31.05,0.48149136,14.950306637585163,Low
3130678,28.75,0.5199827,14.949502497911453,Low
3273910,22.49,0.66457915,14.946385152339934,Low
3300290,29.99,0.4983606,14.945834515392779,Low
3020122,41.83,0.35728022,14.945031793415545,Low
3148382,44.42,0.33640644,14.943174044489862,Low
3366538,27.06,0.5522101,14.942805104255676,Low
3197954,31.58,0.4731524,14.942152762413023,Low
3282502,29.99,0.49822196,14.94167668968439,Low
3017166,59.15,0.25260422,14.941539396345615,Low
3344942,61.72,0.2420725,14.94071425795555,Low
3027210,35.3,0.42323828,14.940311193466185,Low
3331918,71.44,0.20912503,14.939891933202743,Low
3381822,70.22,0.21275103,14.939377391338349,Low
3180594,33.3,0.44862676,14.939270997047423,Low
3392198,25.08,0.59566283,14.939223833084105,Low
3169534,30.0,0.49796855,14.939056634902954,Low
3085606,64.02,0.2333435,14.938650672733782,Low
3073794,30.96,0.48249212,14.937956006526948,Low
3149950,35.21,0.42422935,14.937115542590618,Low
3009858,32.84,0.454815,14.936124609708788,Low
3193226,34.25,0.43608373,14.935867890715599,Low
3112854,32.99,0.45273924,14.935867486000062,Low
3169498,29.99,0.49802017,14.935624961853026,Low
3340838,61.49,0.24289449,14.93558191910386,Low
3258146,33.01,0.4524466,14.935262587368488,Low
3244002,31.75,0.47039402,14.935009986162186,Low
3025738,29.99,0.49798748,14.934644494354725,Low
3195442,28.07,0.53202593,14.933967946767806,Low
3046398,30.0,0.49776822,14.933046698570251,Low
3065114,35.84,0.41664106,14.932415466308596,Low
3035890,38.23,0.39053383,14.930108500421046,Low
3264818,32.61,0.45782822,14.929778375029564,Low
3043634,30.5,0.4894602,14.928536102175713,Low
3302682,34.99,0.42662805,14.927715581059458,Low
3271314,24.9,0.599503,14.92762421965599,Low
3137122,30.26,0.4932094,14.924516196846962,Low
3361066,50.48,0.29564825,14.924323508739471,Low
3112422,35.25,0.42338353,14.924269571900368,Low
3051086,28.24,0.52847207,14.924051141738891,Low
3226602,44.5,0.33531195,14.921381741762161,Low
3352050,49.99,0.29847673,14.920851523578168,Low
3285338,37.78,0.39493918,14.92080237865448,Low
3194090,36.79,0.40553397,14.919594734311103,Low
3129762,33.32,0.4477666,14.919583179950715,Low
3157562,60.5,0.2466008,14.919348806142807,Low
3390526,34.99,0.42637905,14.91900312691927,Low
3351210,38.48,0.38770512,14.91889292001724,Low
3327086,35.38,0.42167225,14.91876437485218,Low
3223654,20.17,0.7395695,14.917116516232491,Low
3001306,32.02,0.4658522,14.916587475538256,Low
3364426,64.17,0.23244092,14.915733751952649,Low
3222142,55.96,0.266539,14.91552285552025,Low
3129158,32.74,0.4555552,14.91487726688385,Low
3116362,40.32,0.3699108,14.914803714752198,Low
3353666,33.98,0.4389238,14.91463092625141,Low
3345146,30.99,0.4812463,14.913822607398032,Low
3090702,30.26,0.49283686,14.913243468403817,Low
3109202,50.32,0.29635593,14.912630546092988,Low
3273150,52.86,0.28211212,14.912446746826172,Low
3299342,28.38,0.5254236,14.911521381139755,Low
3309466,30.3,0.4921151,14.911087837815286,Low
3099926,32.37,0.46063745,14.910834263563155,Low
3047218,30.26,0.49275222,14.910682304501535,Low
3072834,40.46,0.36851335,14.910049967765808,Low
3271034,76.41,0.19509885,14.907502910792827,Low
3348946,35.48,0.42015946,14.907257609367369,Low
3169718,32.49,0.45880365,14.906530709266663,Low
3121390,23.73,0.628126,14.905430577993393,Low
3378278,56.59,0.2633854,14.90497895270586,Low
3392714,30.98,0.48108637,14.904055845737458,Low
3014074,16.99,0.8772118,14.903828637599943,Low
3242690,24.57,0.60657233,14.903482148051262,Low
3057130,33.25,0.4482117,14.903039015829563,Low
3091102,52.45,0.28412902,14.902567285299302,Low
3120090,43.14,0.34544113,14.902330468297006,Low
3295490,59.85,0.24898875,14.901976543664933,Low
3144934,30.24,0.49278829,14.90191773891449,Low
3065398,30.0,0.49668938,14.900681376457214,Low
3251846,50.38,0.29575714,14.90024494946003,Low
3147838,31.19,0.47771466,14.899920176267624,Low
3343310,70.73,0.21063381,14.898129687905312,Low
3138930,30.26,0.49232203,14.89766455769539,Low
3262482,26.38,0.56472445,14.897430868148803,Low
3229854,30.24,0.49261564,14.896696958541868,Low
3266422,58.66,0.25393343,14.89573498725891,Low
3002654,41.03,0.36303878,14.895481073856354,Low
3170438,24.99,0.596046,14.895188813209533,Low
3316222,36.98,0.40275598,14.893915982246398,Low
3381322,51.7,0.2880748,14.893466717004777,Low
3132534,30.0,0.4964303,14.892909228801727,Low
3040014,35.15,0.4236924,14.892788043618202,Low
3174650,50.53,0.29472572,14.892490435242653,Low
3059558,29.99,0.49653882,14.891199148297309,Low
3067198,35.3,0.42184567,14.891152310371398,Low
3293814,29.7,0.5013635,14.89049642086029,Low
3246658,32.53,0.45773628,14.890161303579807,Low
3153514,26.99,0.551655,14.889168301224707,Low
3099150,30.88,0.48215267,14.888874468803404,Low
3300450,67.79,0.21961813,14.887912812381984,Low
3140518,32.01,0.4651012,14.887889804542064,Low
3131110,30.27,0.4918274,14.887615353763103,Low
3156430,29.99,0.49640465,14.88717538833618,Low
3257262,31.7,0.46961585,14.88682234585285,Low
3184158,29.99,0.4963738,14.88625033468008,Low
3117850,32.53,0.4576158,14.886241738200189,Low
3200174,29.99,0.49637005,14.88613771945238,Low
3285166,34.99,0.42542282,14.885544383227826,Low
3194786,30.48,0.4883595,14.885197892189026,Low
3257386,29.99,0.49633327,14.885034805238247,Low
3073362,38.08,0.39085856,14.883893995285034,Low
3203642,53.49,0.27825156,14.883675866425039,Low
3054178,45.29,0.32862687,14.883510992527007,Low
3284850,54.88,0.2711501,14.880718154907226,Low
3043794,30.24,0.49205497,14.87974226474762,Low
3282370,30.09,0.49449825,14.879452428817748,Low
3289690,34.99,0.42523786,14.879072870314122,Low
3050794,23.79,0.62542707,14.878909930586815,Low
3025090,32.49,0.45792514,14.877987826466562,Low
3315138,35.3,0.4214321,14.876553401350973,Low
3384106,69.2,0.21497215,14.876073008775712,Low
3265502,34.48,0.43143278,14.875802378654479,Low
3070946,30.43,0.4888514,14.875748048126697,Low
3304422,35.44,0.4197333,14.875347652435302,Low
3122586,29.0,0.5129283,14.874920904636383,Low
3279346,35.92,0.41409668,14.87435286283493,Low
3172134,36.16,0.41134572,14.874261245727538,Low
3233062,49.99,0.29754192,14.874120399355888,Low
3119790,32.55,0.4569545,14.87386926859617,Low
3108374,31.12,0.47794,14.873492586612702,Low
3043166,31.59,0.47081771,14.873131614625454,Low
3252454,29.99,0.49593586,14.873116360306739,Low
3138018,24.31,0.6117723,14.872184584140777,Low
3012402,48.95,0.30380845,14.871423661708832,Low
3345926,57.95,0.25662127,14.871202675998212,Low
3114106,32.49,0.45770556,14.870853558182718,Low
3122114,45.95,0.32362643,14.870634405314924,Low
3151526,30.24,0.49172685,14.869819808006286,Low
3070174,29.68,0.5009885,14.869338188171387,Low
3248818,30.26,0.49137536,14.869018300175668,Low
3171970,26.68,0.55730134,14.868799817562103,Low
3278590,32.61,0.45595405,14.868661409318447,Low
3019634,33.31,0.4463293,14.867228837609293,Low
3266506,29.99,0.49566215,14.86490796148777,Low
3310282,28.51,0.5213487,14.863651859760285,Low
3371382,58.29,0.2549912,14.863437254726886,Low
3194266,23.68,0.6276639,14.863081398010253,Low
3242042,50.44,0.29465708,14.862503184080124,Low
3140266,27.27,0.544986,14.861768481731415,Low
3158738,58.7,0.25316104,14.860553219914436,Low
3035222,37.97,0.3913563,14.85979830801487,Low
3051894,30.6,0.48559135,14.859095370769502,Low
3144946,32.74,0.45384777,14.85897585630417,Low
3074198,29.65,0.50114,14.858800953626632,Low
3180394,29.99,0.49544254,14.858321758210659,Low
3286622,34.99,0.42462674,14.857689556777478,Low
3296366,27.49,0.54046196,14.85729921042919,Low
3399274,25.98,0.57186747,14.857116765975952,Low
3144126,28.97,0.51276135,14.85469643831253,Low
3197142,52.2,0.2845709,14.854601114988327,Low
3243338,39.99,0.37144694,14.854163023531438,Low
3210270,29.19,0.5088715,14.853958960175515,Low
3274154,41.96,0.35400108,14.853885108232499,Low
3250962,35.48,0.41865203,14.853773947954176,Low
3097970,59.98,0.24763924,14.853401545286177,Low
3122490,26.26,0.565551,14.851368812322617,Low
3380062,65.64,0.22624868,14.850963456630707,Low
3377694,46.2,0.3214442,14.850722658634187,Low
3128586,23.43,0.6338024,14.849990558624267,Low
3062402,49.99,0.29704973,14.849516053497792,Low
3062654,57.49,0.25828585,14.848853532969953,Low
3317354,51.39,0.28893846,14.84854759991169,Low
3136534,51.07,0.29074872,14.848536895513535,Low
3009374,22.76,0.6523769,14.84809802055359,Low
3358490,40.47,0.36686394,14.846983497440814,Low
3062066,23.58,0.62961566,14.84633736848831,Low
3373250,66.49,0.22327103,14.845290599018334,Low
3051846,23.76,0.6247922,14.845063104629517,Low
3026530,35.32,0.42025983,14.843577313423157,Low
3333826,51.47,0.28839213,14.843542754054068,Low
3114522,44.47,0.33378085,14.84323461920023,Low
3321766,94.79,0.1565856,14.84274939864874,Low
3018098,23.56,0.6299748,14.842205874919891,Low
3012370,21.98,0.6752551,14.842107533216478,Low
3169582,36.62,0.405278,14.841280259490013,Low
3256878,29.99,0.49485442,14.840684068500995,Low
3271782,22.99,0.6455131,14.84034656703472,Low
3375486,59.74,0.24841203,14.840134550035,Low
3299582,23.48,0.6320138,14.83968397140503,Low
3279558,54.4,0.27278772,14.839651966094971,Low
3129226,44.41,0.3341374,14.839042374789713,Low
3136138,33.68,0.44058278,14.838828098773956,Low
3140054,29.99,0.4947782,14.838397800624369,Low
3356262,46.84,0.31676462,14.837254937887193,Low
3105766,31.64,0.46891868,14.836587071418762,Low
3330394,35.48,0.41812083,14.834927092790602,Low
3318426,61.57,0.24093392,14.83430175691843,Low
3286774,25.99,0.57076323,14.83413635611534,Low
3114294,30.37,0.48841023,14.833018820285798,Low
3172922,30.27,0.49000958,14.83258986800909,Low
3221342,30.34,0.48885813,14.831955772042274,Low
3348330,24.65,0.60168976,14.831652483344078,Low
3280246,30.55,0.485487,14.831628279387951,Low
3026610,30.24,0.4904069,14.829904675483704,Low
3197426,30.31,0.48925707,14.82938171416521,Low
3201126,29.99,0.4944596,14.8288433817029,Low
3043946,32.67,0.45388234,14.828335937261583,Low
3249330,36.82,0.4026668,14.826191840171814,Low
3350714,36.66,0.40442416,14.826189731955527,Low
3213314,34.01,0.4359083,14.825240866839884,Low
3171490,36.66,0.40437675,14.824451479911803,Low
3154798,30.26,0.48989058,14.82408881187439,Low
3127602,30.0,0.49413192,14.823957681655884,Low
3285422,29.99,0.49428245,14.823530803024768,Low
3278574,29.99,0.49426982,14.823151843845844,Low
3136946,43.38,0.34169948,14.822923486232758,Low
3399334,29.99,0.49424127,14.82229561060667,Low
3129586,30.45,0.48674798,14.821475994586944,Low
3018066,39.44,0.37579665,14.82141971349716,Low
3365754,50.73,0.29216102,14.821328425705431,Low
3371854,58.74,0.25231433,14.820943694114685,Low
3322066,28.11,0.5272353,14.820585102438926,Low
3075926,30.4,0.48750478,14.820145320892333,Low
3083202,48.72,0.30418575,14.819929647445678,Low
3245926,31.08,0.4768204,14.81957832098007,Low
3163970,36.73,0.4034723,14.819537738561628,Low
3361906,62.94,0.23545337,14.819434933662414,Low
3169358,30.95,0.4788074,14.819088712334633,Low
3214142,34.99,0.42351833,14.81890636175871,Low
3036226,30.26,0.48971865,14.818886222243309,Low
3272450,78.17,0.189567,14.818452364504338,Low
3277150,59.9,0.24737526,14.817778359353541,Low
3027070,38.66,0.38327718,14.81749569416046,Low
3199178,29.99,0.49407023,14.817166255116462,Low
3091542,32.33,0.45829207,14.81658252775669,Low
3125386,31.5,0.47035846,14.816291525959969,Low
3119566,30.75,0.48182064,14.815984770655632,Low
3186090,30.07,0.49271616,14.815975033342838,Low
3112218,37.72,0.39275813,14.8148367023468,Low
3337766,29.61,0.50032675,14.814675146341324,Low
3246478,33.45,0.4428496,14.813319329917432,Low
3055718,50.91,0.29096752,14.813156649470328,Low
3140426,31.48,0.47055382,14.81303410768509,Low
3049650,31.89,0.4644972,14.812815982103348,Low
3247158,34.24,0.43260753,14.812481880187988,Low
3285190,74.91,0.19772291,14.811423325538634,Low
3320662,64.92,0.22814876,14.811417396068574,Low
3271278,23.44,0.631883,14.811338109970093,Low
3253454,34.37,0.43093663,14.811292129158973,Low
3140122,25.0,0.59243935,14.810983836650848,Low
3356814,41.69,0.3552626,14.810898099839687,Low
3273374,66.22,0.22366053,14.810800207853317,Low
3380370,35.06,0.4224373,14.810652096271516,Low
3030438,41.73,0.35486692,14.80859665095806,Low
3252018,50.22,0.29487008,14.808375345468521,Low
3247874,30.24,0.48963642,14.806605377197265,Low
3112350,30.64,0.48322845,14.806119556427003,Low
3315426,34.99,0.42315143,14.806068657040598,Low
3062834,30.5,0.4854333,14.805715963244438,Low
3224110,32.63,0.45373484,14.805367989838125,Low
3394206,30.89,0.47928527,14.805121989548207,Low
3016026,30.15,0.49102327,14.804351659119128,Low
3370322,61.69,0.23995978,14.803118606209754,Low
3264134,30.15,0.49097723,14.802963414788245,Low
3212882,32.3,0.4582959,14.802957943081854,Low
3159146,23.83,0.6211591,14.802220797538757,Low
3169258,43.9,0.33716384,14.801492390036582,Low
3397734,30.5,0.4852794,14.801022037863731,Low
3093866,30.25,0.48928857,14.800979197025299,Low
3125350,30.0,0.49333552,14.800065457820892,Low
3273610,48.91,0.30259234,14.799791209101675,Low
3206290,32.31,0.4580545,14.799741306602956,Low
3227146,30.07,0.49215674,14.799153292179108,Low
3161982,28.98,0.5106649,14.79906823039055,Low
3375986,69.86,0.21183875,14.799055216908455,Low
3147574,30.26,0.48904452,14.798487092852593,Low
3347818,45.21,0.32732373,14.798306048512458,Low
3189082,26.89,0.55031395,14.7979421043396,Low
3129254,30.47,0.48564994,14.797753773927688,Low
3075870,30.75,0.48121217,14.797274194657803,Low
3364430,39.67,0.37300414,14.797074173092843,Low
3203506,29.93,0.49437532,14.796653276383877,Low
3196294,26.27,0.5632236,14.795883982181548,Low
3067306,31.18,0.4745239,14.795655262470245,Low
